day,day_of_week,hour,route_id,length_km,n_stops,traffic_index,rain,passengers,travel_time_min,fare_thb,diesel_l_per_km
47,5,17,R1-5,29.91,134,1.366,1.0,276,135.5,19.0,0.5
47,5,17,R4-60,35.56,200,1.27,1.0,387,166.3,19.0,0.522
47,5,17,RS2,51.33,108,1.347,1.0,250,186.2,19.0,0.585
47,5,18,R2-38,24.45,138,1.304,1.0,284,118.8,19.0,0.478
47,5,18,R1-1,23.73,107,1.281,1.0,245,106.1,19.0,0.475
47,5,18,R1-5,29.91,134,1.377,1.0,318,134.9,19.0,0.5
47,5,18,R4-60,35.56,200,1.322,1.0,500,182.1,19.0,0.522
47,5,18,RS2,51.33,108,1.41,1.0,242,191.7,19.0,0.585
47,5,19,R2-38,24.45,138,0.811,1.0,285,91.8,19.0,0.478
47,5,19,R1-1,23.73,107,0.846,1.0,287,84.9,19.0,0.475
47,5,19,R1-5,29.91,134,0.87,1.0,305,106.3,19.0,0.5
47,5,19,R4-60,35.56,200,0.822,1.0,473,138.3,19.0,0.522
47,5,19,RS2,51.33,108,0.799,1.0,251,127.5,19.0,0.585
47,5,20,R2-38,24.45,138,0.784,1.0,359,91.8,19.0,0.478
47,5,20,R1-1,23.73,107,0.883,1.0,234,87.2,19.0,0.475
47,5,20,R1-5,29.91,134,0.896,1.0,328,106.5,19.0,0.5
47,5,20,R4-60,35.56,200,0.749,1.0,511,134.4,19.0,0.522
47,5,20,RS2,51.33,108,0.819,1.0,220,131.0,19.0,0.585
47,5,21,R2-38,24.45,138,0.838,1.0,155,86.1,19.0,0.478
47,5,21,R1-1,23.73,107,0.852,1.0,87,76.8,19.0,0.475
47,5,21,R1-5,29.91,134,0.863,1.0,130,97.3,19.0,0.5
47,5,21,R4-60,35.56,200,0.786,1.0,237,126.8,19.0,0.522
47,5,21,RS2,51.33,108,0.827,1.0,114,126.8,19.0,0.585
47,5,22,R2-38,24.45,138,0.886,1.0,165,91.0,19.0,0.478
47,5,22,R1-1,23.73,107,0.822,1.0,143,77.0,19.0,0.475
47,5,22,R1-5,29.91,134,0.788,1.0,129,96.5,19.0,0.5
47,5,22,R4-60,35.56,200,0.86,1.0,167,126.6,19.0,0.522
47,5,22,RS2,51.33,108,0.807,1.0,114,120.7,19.0,0.585
48,6,5,R2-38,24.45,138,0.921,1.0,108,94.4,19.0,0.478
48,6,5,R1-1,23.73,107,0.882,1.0,109,79.9,19.0,0.475
48,6,5,R1-5,29.91,134,0.835,1.0,90,92.5,19.0,0.5
48,6,5,R4-60,35.56,200,0.902,1.0,281,134.7,19.0,0.522
48,6,5,RS2,51.33,108,0.841,1.0,126,121.8,19.0,0.585
48,6,6,R2-38,24.45,138,0.956,1.0,174,94.4,19.0,0.478
48,6,6,R1-1,23.73,107,0.869,1.0,123,80.0,19.0,0.475
48,6,6,R1-5,29.91,134,0.825,1.0,156,97.4,19.0,0.5
48,6,6,R4-60,35.56,200,0.841,1.0,244,128.8,19.0,0.522
48,6,6,RS2,51.33,108,0.831,1.0,94,126.8,19.0,0.585
48,6,7,R2-38,24.45,138,0.824,1.0,89,85.2,19.0,0.478
48,6,7,R1-1,23.73,107,0.831,1.0,126,77.0,19.0,0.475
48,6,7,R1-5,29.91,134,0.782,1.0,123,91.8,19.0,0.5
48,6,7,R4-60,35.56,200,0.857,1.0,234,130.3,19.0,0.522
48,6,7,RS2,51.33,108,0.89,1.0,128,133.4,19.0,0.585
48,6,8,R2-38,24.45,138,0.803,1.0,81,85.1,19.0,0.478
48,6,8,R1-1,23.73,107,0.833,1.0,103,72.4,19.0,0.475
48,6,8,R1-5,29.91,134,0.887,1.0,131,98.0,19.0,0.5
48,6,8,R4-60,35.56,200,0.88,1.0,233,135.1,19.0,0.522
48,6,8,RS2,51.33,108,0.824,1.0,97,122.0,19.0,0.585
48,6,9,R2-38,24.45,138,0.777,1.0,164,87.5,19.0,0.478
48,6,9,R1-1,23.73,107,0.841,1.0,111,75.3,19.0,0.475
48,6,9,R1-5,29.91,134,0.852,1.0,106,93.3,19.0,0.5
48,6,9,R4-60,35.56,200,0.83,1.0,285,127.8,19.0,0.522
48,6,9,RS2,51.33,108,0.864,1.0,174,132.5,19.0,0.585
48,6,10,R2-38,24.45,138,1.287,1.0,343,120.5,19.0,0.478
48,6,10,R1-1,23.73,107,1.384,1.0,222,104.3,19.0,0.475
48,6,10,R1-5,29.91,134,1.304,1.0,291,130.5,19.0,0.5
48,6,10,R4-60,35.56,200,1.322,1.0,454,176.3,19.0,0.522
48,6,10,RS2,51.33,108,1.371,1.0,247,187.7,19.0,0.585
48,6,11,R2-38,24.45,138,1.419,1.0,331,126.5,19.0,0.478
48,6,11,R1-1,23.73,107,1.35,1.0,264,107.0,19.0,0.475
48,6,11,R1-5,29.91,134,1.359,1.0,236,136.9,19.0,0.5
48,6,11,R4-60,35.56,200,1.285,1.0,380,172.7,19.0,0.522
48,6,11,RS2,51.33,108,1.355,1.0,180,185.0,19.0,0.585
48,6,12,R2-38,24.45,138,1.295,1.0,312,118.8,19.0,0.478
48,6,12,R1-1,23.73,107,1.415,1.0,265,114.7,19.0,0.475
48,6,12,R1-5,29.91,134,1.336,1.0,287,136.3,19.0,0.5
48,6,12,R4-60,35.56,200,1.316,1.0,495,178.1,19.0,0.522
48,6,12,RS2,51.33,108,1.333,1.0,254,185.0,19.0,0.585
48,6,13,R2-38,24.45,138,1.33,1.0,287,120.2,19.0,0.478
48,6,13,R1-1,23.73,107,1.297,1.0,234,107.6,19.0,0.475
48,6,13,R1-5,29.91,134,1.343,1.0,293,134.7,19.0,0.5
48,6,13,R4-60,35.56,200,1.305,1.0,365,172.5,19.0,0.522
48,6,13,RS2,51.33,108,1.325,1.0,227,186.3,19.0,0.585
48,6,14,R2-38,24.45,138,1.305,1.0,312,120.4,19.0,0.478
48,6,14,R1-1,23.73,107,1.352,1.0,247,108.9,19.0,0.475
48,6,14,R1-5,29.91,134,1.412,1.0,272,140.3,19.0,0.5
48,6,14,R4-60,35.56,200,1.358,1.0,438,173.9,19.0,0.522
48,6,14,RS2,51.33,108,1.264,1.0,268,181.1,19.0,0.585
48,6,15,R2-38,24.45,138,1.278,1.0,285,117.4,19.0,0.478
48,6,15,R1-1,23.73,107,1.364,1.0,234,107.5,19.0,0.475
48,6,15,R1-5,29.91,134,1.294,1.0,362,133.8,19.0,0.5
48,6,15,R4-60,35.56,200,1.298,1.0,435,173.1,19.0,0.522
48,6,15,RS2,51.33,108,1.362,1.0,236,193.0,19.0,0.585
48,6,16,R2-38,24.45,138,1.321,1.0,378,125.2,19.0,0.478
48,6,16,R1-1,23.73,107,1.265,1.0,231,103.9,19.0,0.475
48,6,16,R1-5,29.91,134,1.299,1.0,333,137.2,19.0,0.5
48,6,16,R4-60,35.56,200,1.327,1.0,405,177.7,19.0,0.522
48,6,16,RS2,51.33,108,1.345,1.0,246,185.8,19.0,0.585
48,6,17,R2-38,24.45,138,1.368,1.0,309,124.4,19.0,0.478
48,6,17,R1-1,23.73,107,1.356,1.0,238,106.9,19.0,0.475
48,6,17,R1-5,29.91,134,1.34,1.0,288,135.7,19.0,0.5
48,6,17,R4-60,35.56,200,1.378,1.0,526,181.2,19.0,0.522
48,6,17,RS2,51.33,108,1.295,1.0,233,180.4,19.0,0.585
48,6,18,R2-38,24.45,138,1.32,1.0,304,118.0,19.0,0.478
48,6,18,R1-1,23.73,107,1.436,1.0,250,112.1,19.0,0.475
48,6,18,R1-5,29.91,134,1.365,1.0,312,137.5,19.0,0.5
48,6,18,R4-60,35.56,200,1.404,1.0,399,180.0,19.0,0.522
48,6,18,RS2,51.33,108,1.301,1.0,309,180.9,19.0,0.585
48,6,19,R2-38,24.45,138,0.837,1.0,333,100.3,19.0,0.478
48,6,19,R1-1,23.73,107,0.882,1.0,270,88.5,19.0,0.475
48,6,19,R1-5,29.91,134,0.816,1.0,299,101.2,19.0,0.5
48,6,19,R4-60,35.56,200,0.813,1.0,440,137.1,19.0,0.522
48,6,19,RS2,51.33,108,0.777,1.0,260,130.3,19.0,0.585
48,6,20,R2-38,24.45,138,0.842,1.0,353,101.1,19.0,0.478
48,6,20,R1-1,23.73,107,0.852,1.0,255,89.4,19.0,0.475
48,6,20,R1-5,29.91,134,0.819,1.0,318,104.9,19.0,0.5
48,6,20,R4-60,35.56,200,0.831,1.0,349,136.6,19.0,0.522
48,6,20,RS2,51.33,108,0.799,1.0,262,128.3,19.0,0.585
48,6,21,R2-38,24.45,138,0.866,1.0,166,92.9,19.0,0.478
48,6,21,R1-1,23.73,107,0.838,1.0,73,71.5,19.0,0.475
48,6,21,R1-5,29.91,134,0.856,1.0,172,100.4,19.0,0.5
48,6,21,R4-60,35.56,200,0.868,1.0,142,124.7,19.0,0.522
48,6,21,RS2,51.33,108,0.815,1.0,156,126.8,19.0,0.585
48,6,22,R2-38,24.45,138,0.822,1.0,116,88.5,19.0,0.478
48,6,22,R1-1,23.73,107,0.846,1.0,76,71.8,19.0,0.475
48,6,22,R1-5,29.91,134,0.862,1.0,113,98.6,19.0,0.5
48,6,22,R4-60,35.56,200,0.852,1.0,241,132.3,19.0,0.522
48,6,22,RS2,51.33,108,0.804,1.0,122,125.2,19.0,0.585
49,0,5,R2-38,24.45,138,0.963,1.0,243,99.6,19.0,0.478
49,0,5,R1-1,23.73,107,0.949,1.0,170,86.1,19.0,0.475
49,0,5,R1-5,29.91,134,0.951,1.0,202,105.9,19.0,0.5
49,0,5,R4-60,35.56,200,0.959,1.0,360,143.8,19.0,0.522
49,0,5,RS2,51.33,108,0.954,1.0,221,146.4,19.0,0.585
49,0,6,R2-38,24.45,138,0.997,1.0,661,124.1,19.0,0.478
49,0,6,R1-1,23.73,107,0.905,1.0,488,100.8,19.0,0.475
49,0,6,R1-5,29.91,134,0.921,1.0,579,126.3,19.0,0.5
49,0,6,R4-60,35.56,200,0.896,1.0,729,157.7,19.0,0.522
49,0,6,RS2,51.33,108,1.042,1.0,451,164.9,19.0,0.585
49,0,7,R2-38,24.45,138,1.764,1.0,597,155.6,19.0,0.478
49,0,7,R1-1,23.73,107,1.765,1.0,484,143.3,19.0,0.475
49,0,7,R1-5,29.91,134,1.782,1.0,590,176.1,19.0,0.5
49,0,7,R4-60,35.56,200,1.744,1.0,775,223.7,19.0,0.522
49,0,7,RS2,51.33,108,1.811,1.0,444,245.1,19.0,0.585
49,0,8,R2-38,24.45,138,1.802,1.0,705,161.7,19.0,0.478
49,0,8,R1-1,23.73,107,1.851,1.0,553,152.2,19.0,0.475
49,0,8,R1-5,29.91,134,1.811,1.0,699,186.1,19.0,0.5
49,0,8,R4-60,35.56,200,1.874,1.0,1019,245.7,19.0,0.522
49,0,8,RS2,51.33,108,1.85,1.0,524,257.6,19.0,0.585
49,0,9,R2-38,24.45,138,1.872,1.0,535,159.0,19.0,0.478
49,0,9,R1-1,23.73,107,1.915,1.0,478,148.0,19.0,0.475
49,0,9,R1-5,29.91,134,1.926,1.0,527,185.5,19.0,0.5
49,0,9,R4-60,35.56,200,1.882,1.0,829,235.6,19.0,0.522
49,0,9,RS2,51.33,108,1.935,1.0,447,262.9,19.0,0.585
49,0,10,R2-38,24.45,138,0.98,1.0,269,100.2,19.0,0.478
49,0,10,R1-1,23.73,107,1.039,1.0,172,89.2,19.0,0.475
49,0,10,R1-5,29.91,134,0.939,1.0,222,109.3,19.0,0.5
49,0,10,R4-60,35.56,200,0.903,1.0,418,142.5,19.0,0.522
49,0,10,RS2,51.33,108,0.973,1.0,182,141.5,19.0,0.585
49,0,11,R2-38,24.45,138,1.307,1.0,363,122.0,19.0,0.478
49,0,11,R1-1,23.73,107,1.273,1.0,235,104.6,19.0,0.475
49,0,11,R1-5,29.91,134,1.302,1.0,363,134.4,19.0,0.5
49,0,11,R4-60,35.56,200,1.255,1.0,506,169.8,19.0,0.522
49,0,11,RS2,51.33,108,1.305,1.0,244,182.2,19.0,0.585
49,0,12,R2-38,24.45,138,1.249,1.0,306,117.9,19.0,0.478
49,0,12,R1-1,23.73,107,1.351,1.0,241,109.2,19.0,0.475
49,0,12,R1-5,29.91,134,1.273,1.0,306,133.7,19.0,0.5
49,0,12,R4-60,35.56,200,1.254,1.0,383,166.4,19.0,0.522
49,0,12,RS2,51.33,108,1.275,1.0,247,180.4,19.0,0.585
49,0,13,R2-38,24.45,138,1.3,1.0,361,121.0,19.0,0.478
49,0,13,R1-1,23.73,107,1.237,1.0,245,99.0,19.0,0.475
49,0,13,R1-5,29.91,134,1.259,1.0,377,135.4,19.0,0.5
49,0,13,R4-60,35.56,200,1.286,1.0,525,174.9,19.0,0.522
49,0,13,RS2,51.33,108,1.326,1.0,259,186.5,19.0,0.585
49,0,14,R2-38,24.45,138,0.934,1.0,304,101.5,19.0,0.478
49,0,14,R1-1,23.73,107,0.96,1.0,294,91.0,19.0,0.475
49,0,14,R1-5,29.91,134,1.009,1.0,361,114.8,19.0,0.5
49,0,14,R4-60,35.56,200,0.919,1.0,452,145.0,19.0,0.522
49,0,14,RS2,51.33,108,1.016,1.0,218,150.5,19.0,0.585
49,0,15,R2-38,24.45,138,0.972,1.0,162,95.6,19.0,0.478
49,0,15,R1-1,23.73,107,1.006,1.0,232,90.6,19.0,0.475
49,0,15,R1-5,29.91,134,0.918,1.0,282,111.0,19.0,0.5
49,0,15,R4-60,35.56,200,0.95,1.0,330,145.3,19.0,0.522
49,0,15,RS2,51.33,108,0.936,1.0,153,137.7,19.0,0.585
49,0,16,R2-38,24.45,138,1.818,1.0,560,162.0,19.0,0.478
49,0,16,R1-1,23.73,107,1.838,1.0,455,144.0,19.0,0.475
49,0,16,R1-5,29.91,134,1.851,1.0,496,177.3,19.0,0.5
49,0,16,R4-60,35.56,200,1.869,1.0,818,230.4,19.0,0.522
49,0,16,RS2,51.33,108,1.882,1.0,440,254.5,19.0,0.585
49,0,17,R2-38,24.45,138,1.991,1.0,585,171.4,19.0,0.478
49,0,17,R1-1,23.73,107,1.853,1.0,516,149.0,19.0,0.475
49,0,17,R1-5,29.91,134,1.958,1.0,597,191.3,19.0,0.5
49,0,17,R4-60,35.56,200,1.883,1.0,881,237.3,19.0,0.522
49,0,17,RS2,51.33,108,1.94,1.0,547,266.0,19.0,0.585
49,0,18,R2-38,24.45,138,1.948,1.0,622,169.7,19.0,0.478
49,0,18,R1-1,23.73,107,1.975,1.0,452,145.1,19.0,0.475
49,0,18,R1-5,29.91,134,1.913,1.0,622,188.4,19.0,0.5
49,0,18,R4-60,35.56,200,1.947,1.0,899,247.2,19.0,0.522
49,0,18,RS2,51.33,108,1.996,1.0,533,269.3,19.0,0.585
49,0,19,R2-38,24.45,138,2.056,1.0,590,171.6,19.0,0.478
49,0,19,R1-1,23.73,107,1.996,1.0,383,145.5,19.0,0.475
49,0,19,R1-5,29.91,134,2.028,1.0,528,190.7,19.0,0.5
49,0,19,R4-60,35.56,200,1.971,1.0,727,236.0,19.0,0.522
49,0,19,RS2,51.33,108,1.978,1.0,425,267.5,19.0,0.585
49,0,20,R2-38,24.45,138,0.963,1.0,292,103.0,19.0,0.478
49,0,20,R1-1,23.73,107,1.018,1.0,169,86.9,19.0,0.475
49,0,20,R1-5,29.91,134,0.884,1.0,247,104.3,19.0,0.5
49,0,20,R4-60,35.56,200,1.031,1.0,518,161.3,19.0,0.522
49,0,20,RS2,51.33,108,1.046,1.0,206,153.3,19.0,0.585
49,0,21,R2-38,24.45,138,0.952,1.0,172,94.6,19.0,0.478
49,0,21,R1-1,23.73,107,0.896,1.0,128,79.5,19.0,0.475
49,0,21,R1-5,29.91,134,0.946,1.0,155,103.9,19.0,0.5
49,0,21,R4-60,35.56,200,0.998,1.0,241,142.2,19.0,0.522
49,0,21,RS2,51.33,108,0.9,1.0,139,135.8,19.0,0.585
49,0,22,R2-38,24.45,138,0.898,1.0,115,92.9,19.0,0.478
49,0,22,R1-1,23.73,107,0.96,1.0,100,81.1,19.0,0.475
49,0,22,R1-5,29.91,134,0.922,1.0,192,102.3,19.0,0.5
49,0,22,R4-60,35.56,200,0.982,1.0,245,140.7,19.0,0.522
49,0,22,RS2,51.33,108,0.965,1.0,119,140.2,19.0,0.585
50,1,5,R2-38,24.45,138,0.977,1.0,287,101.2,19.0,0.478
50,1,5,R1-1,23.73,107,0.943,1.0,202,87.7,19.0,0.475
50,1,5,R1-5,29.91,134,0.907,1.0,246,105.8,19.0,0.5
50,1,5,R4-60,35.56,200,1.02,1.0,302,143.9,19.0,0.522
50,1,5,RS2,51.33,108,0.958,1.0,222,143.7,19.0,0.585
50,1,6,R2-38,24.45,138,1.005,1.0,609,120.3,19.0,0.478
50,1,6,R1-1,23.73,107,0.837,1.0,420,89.7,19.0,0.475
50,1,6,R1-5,29.91,134,1.011,1.0,600,126.5,19.0,0.5
50,1,6,R4-60,35.56,200,0.908,1.0,850,164.6,19.0,0.522
50,1,6,RS2,51.33,108,0.947,1.0,440,153.4,19.0,0.585
50,1,7,R2-38,24.45,138,1.795,1.0,615,158.9,19.0,0.478
50,1,7,R1-1,23.73,107,1.748,1.0,495,136.5,19.0,0.475
50,1,7,R1-5,29.91,134,1.691,1.0,542,169.2,19.0,0.5
50,1,7,R4-60,35.56,200,1.79,1.0,883,232.9,19.0,0.522
50,1,7,RS2,51.33,108,1.772,1.0,436,241.6,19.0,0.585
50,1,8,R2-38,24.45,138,1.848,1.0,640,163.1,19.0,0.478
50,1,8,R1-1,23.73,107,1.858,1.0,572,151.0,19.0,0.475
50,1,8,R1-5,29.91,134,1.84,1.0,675,185.2,19.0,0.5
50,1,8,R4-60,35.56,200,1.874,1.0,1005,245.4,19.0,0.522
50,1,8,RS2,51.33,108,1.871,1.0,628,262.9,19.0,0.585
50,1,9,R2-38,24.45,138,1.897,1.0,604,165.6,19.0,0.478
50,1,9,R1-1,23.73,107,1.975,1.0,439,152.7,19.0,0.475
50,1,9,R1-5,29.91,134,1.938,1.0,568,186.0,19.0,0.5
50,1,9,R4-60,35.56,200,1.943,1.0,890,244.4,19.0,0.522
50,1,9,RS2,51.33,108,1.951,1.0,444,263.2,19.0,0.585
50,1,10,R2-38,24.45,138,1.026,1.0,270,102.2,19.0,0.478
50,1,10,R1-1,23.73,107,0.95,1.0,193,89.7,19.0,0.475
50,1,10,R1-5,29.91,134,0.948,1.0,299,111.1,19.0,0.5
50,1,10,R4-60,35.56,200,0.957,1.0,378,145.5,19.0,0.522
50,1,10,RS2,51.33,108,1.037,1.0,193,152.2,19.0,0.585
50,1,11,R2-38,24.45,138,1.274,1.0,378,122.9,19.0,0.478
50,1,11,R1-1,23.73,107,1.309,1.0,296,107.0,19.0,0.475
50,1,11,R1-5,29.91,134,1.352,1.0,350,137.4,19.0,0.5
50,1,11,R4-60,35.56,200,1.297,1.0,450,172.8,19.0,0.522
50,1,11,RS2,51.33,108,1.246,1.0,230,173.1,19.0,0.585
50,1,12,R2-38,24.45,138,1.312,1.0,332,122.7,19.0,0.478
50,1,12,R1-1,23.73,107,1.246,1.0,279,104.5,19.0,0.475
50,1,12,R1-5,29.91,134,1.277,1.0,387,136.4,19.0,0.5
50,1,12,R4-60,35.56,200,1.312,1.0,418,172.6,19.0,0.522
50,1,12,RS2,51.33,108,1.311,1.0,256,185.5,19.0,0.585
50,1,13,R2-38,24.45,138,1.249,1.0,313,118.1,19.0,0.478
50,1,13,R1-1,23.73,107,1.29,1.0,266,106.4,19.0,0.475
50,1,13,R1-5,29.91,134,1.23,1.0,349,130.6,19.0,0.5
50,1,13,R4-60,35.56,200,1.226,1.0,429,165.3,19.0,0.522
50,1,13,RS2,51.33,108,1.308,1.0,238,182.5,19.0,0.585
50,1,14,R2-38,24.45,138,0.93,1.0,332,103.7,19.0,0.478
50,1,14,R1-1,23.73,107,0.924,1.0,249,89.1,19.0,0.475
50,1,14,R1-5,29.91,134,0.973,1.0,262,107.5,19.0,0.5
50,1,14,R4-60,35.56,200,0.938,1.0,481,149.8,19.0,0.522
50,1,14,RS2,51.33,108,0.98,1.0,240,147.2,19.0,0.585
50,1,15,R2-38,24.45,138,0.89,1.0,254,93.2,19.0,0.478
50,1,15,R1-1,23.73,107,0.938,1.0,200,85.0,19.0,0.475
50,1,15,R1-5,29.91,134,0.932,1.0,216,106.8,19.0,0.5
50,1,15,R4-60,35.56,200,0.916,1.0,411,145.5,19.0,0.522
50,1,15,RS2,51.33,108,0.938,1.0,200,143.7,19.0,0.585
50,1,16,R2-38,24.45,138,1.896,1.0,527,159.7,19.0,0.478
50,1,16,R1-1,23.73,107,1.901,1.0,421,144.7,19.0,0.475
50,1,16,R1-5,29.91,134,1.898,1.0,488,177.9,19.0,0.5
50,1,16,R4-60,35.56,200,1.836,1.0,747,227.5,19.0,0.522
50,1,16,RS2,51.33,108,1.843,1.0,390,248.8,19.0,0.585
50,1,17,R2-38,24.45,138,1.95,1.0,624,164.0,19.0,0.478
50,1,17,R1-1,23.73,107,1.913,1.0,477,148.9,19.0,0.475
50,1,17,R1-5,29.91,134,1.944,1.0,628,188.0,19.0,0.5
50,1,17,R4-60,35.56,200,1.973,1.0,907,249.9,19.0,0.522
50,1,17,RS2,51.33,108,1.954,1.0,471,265.8,19.0,0.585
50,1,18,R2-38,24.45,138,1.981,1.0,651,172.7,19.0,0.478
50,1,18,R1-1,23.73,107,1.995,1.0,519,154.9,19.0,0.475
50,1,18,R1-5,29.91,134,1.943,1.0,620,189.4,19.0,0.5
50,1,18,R4-60,35.56,200,1.919,1.0,881,241.2,19.0,0.522
50,1,18,RS2,51.33,108,1.986,1.0,470,269.3,19.0,0.585
50,1,19,R2-38,24.45,138,1.961,1.0,537,164.7,19.0,0.478
50,1,19,R1-1,23.73,107,2.019,1.0,423,149.4,19.0,0.475
50,1,19,R1-5,29.91,134,1.987,1.0,548,184.8,19.0,0.5
50,1,19,R4-60,35.56,200,1.965,1.0,775,238.2,19.0,0.522
50,1,19,RS2,51.33,108,2.0,1.0,381,265.5,19.0,0.585
50,1,20,R2-38,24.45,138,0.962,1.0,229,98.1,19.0,0.478
50,1,20,R1-1,23.73,107,0.957,1.0,178,87.8,19.0,0.475
50,1,20,R1-5,29.91,134,0.93,1.0,263,110.6,19.0,0.5
50,1,20,R4-60,35.56,200,1.033,1.0,331,151.4,19.0,0.522
50,1,20,RS2,51.33,108,0.913,1.0,178,136.8,19.0,0.585
50,1,21,R2-38,24.45,138,0.937,1.0,162,90.6,19.0,0.478
50,1,21,R1-1,23.73,107,0.913,1.0,144,80.1,19.0,0.475
50,1,21,R1-5,29.91,134,0.974,1.0,193,105.8,19.0,0.5
50,1,21,R4-60,35.56,200,0.987,1.0,292,143.6,19.0,0.522
50,1,21,RS2,51.33,108,0.995,1.0,118,144.0,19.0,0.585
50,1,22,R2-38,24.45,138,0.912,1.0,114,93.2,19.0,0.478
50,1,22,R1-1,23.73,107,0.918,1.0,136,82.4,19.0,0.475
50,1,22,R1-5,29.91,134,0.963,1.0,168,104.4,19.0,0.5
50,1,22,R4-60,35.56,200,0.918,1.0,228,136.2,19.0,0.522
50,1,22,RS2,51.33,108,0.996,1.0,128,139.2,19.0,0.585
51,2,5,R2-38,24.45,138,0.921,1.0,205,96.0,19.0,0.478
51,2,5,R1-1,23.73,107,0.955,1.0,242,92.7,19.0,0.475
51,2,5,R1-5,29.91,134,0.98,1.0,269,109.6,19.0,0.5
51,2,5,R4-60,35.56,200,0.934,1.0,352,140.4,19.0,0.522
51,2,5,RS2,51.33,108,0.968,1.0,161,140.0,19.0,0.585
51,2,6,R2-38,24.45,138,0.942,1.0,541,113.7,19.0,0.478
51,2,6,R1-1,23.73,107,0.975,1.0,403,96.3,19.0,0.475
51,2,6,R1-5,29.91,134,0.978,1.0,593,129.3,19.0,0.5
51,2,6,R4-60,35.56,200,1.021,1.0,873,173.0,19.0,0.522
51,2,6,RS2,51.33,108,0.992,1.0,420,155.1,19.0,0.585
51,2,7,R2-38,24.45,138,1.72,1.0,547,156.8,19.0,0.478
51,2,7,R1-1,23.73,107,1.759,1.0,499,141.5,19.0,0.475
51,2,7,R1-5,29.91,134,1.768,1.0,566,177.0,19.0,0.5
51,2,7,R4-60,35.56,200,1.787,1.0,849,226.4,19.0,0.522
51,2,7,RS2,51.33,108,1.805,1.0,434,246.8,19.0,0.585
51,2,8,R2-38,24.45,138,1.797,1.0,737,165.4,19.0,0.478
51,2,8,R1-1,23.73,107,1.793,1.0,526,140.2,19.0,0.475
51,2,8,R1-5,29.91,134,1.863,1.0,648,183.4,19.0,0.5
51,2,8,R4-60,35.56,200,1.87,1.0,868,237.5,19.0,0.522
51,2,8,RS2,51.33,108,1.831,1.0,577,256.3,19.0,0.585
51,2,9,R2-38,24.45,138,1.887,1.0,552,160.7,19.0,0.478
51,2,9,R1-1,23.73,107,1.969,1.0,415,145.9,19.0,0.475
51,2,9,R1-5,29.91,134,1.954,1.0,548,188.2,19.0,0.5
51,2,9,R4-60,35.56,200,1.879,1.0,709,230.3,19.0,0.522
51,2,9,RS2,51.33,108,1.905,1.0,436,256.5,19.0,0.585
51,2,10,R2-38,24.45,138,0.967,1.0,246,100.5,19.0,0.478
51,2,10,R1-1,23.73,107,0.988,1.0,228,90.9,19.0,0.475
51,2,10,R1-5,29.91,134,0.882,1.0,232,106.4,19.0,0.5
51,2,10,R4-60,35.56,200,0.997,1.0,324,146.3,19.0,0.522
51,2,10,RS2,51.33,108,0.988,1.0,141,143.4,19.0,0.585
51,2,11,R2-38,24.45,138,1.18,1.0,356,118.4,19.0,0.478
51,2,11,R1-1,23.73,107,1.256,1.0,277,103.2,19.0,0.475
51,2,11,R1-5,29.91,134,1.318,1.0,329,136.1,19.0,0.5
51,2,11,R4-60,35.56,200,1.275,1.0,517,176.1,19.0,0.522
51,2,11,RS2,51.33,108,1.256,1.0,248,175.5,19.0,0.585
51,2,12,R2-38,24.45,138,1.313,1.0,345,122.7,19.0,0.478
51,2,12,R1-1,23.73,107,1.25,1.0,222,102.6,19.0,0.475
51,2,12,R1-5,29.91,134,1.302,1.0,351,133.9,19.0,0.5
51,2,12,R4-60,35.56,200,1.266,1.0,508,173.6,19.0,0.522
51,2,12,RS2,51.33,108,1.238,1.0,257,177.0,19.0,0.585
51,2,13,R2-38,24.45,138,1.291,1.0,295,118.8,19.0,0.478
51,2,13,R1-1,23.73,107,1.311,1.0,330,108.7,19.0,0.475
51,2,13,R1-5,29.91,134,1.277,1.0,328,134.1,19.0,0.5
51,2,13,R4-60,35.56,200,1.19,1.0,505,168.5,19.0,0.522
51,2,13,RS2,51.33,108,1.34,1.0,242,187.6,19.0,0.585
51,2,14,R2-38,24.45,138,0.958,1.0,315,102.2,19.0,0.478
51,2,14,R1-1,23.73,107,0.93,1.0,253,85.8,19.0,0.475
51,2,14,R1-5,29.91,134,0.958,1.0,325,114.0,19.0,0.5
51,2,14,R4-60,35.56,200,1.017,1.0,466,151.0,19.0,0.522
51,2,14,RS2,51.33,108,1.039,1.0,272,158.5,19.0,0.585
51,2,15,R2-38,24.45,138,1.006,1.0,205,99.6,19.0,0.478
51,2,15,R1-1,23.73,107,0.909,1.0,200,81.9,19.0,0.475
51,2,15,R1-5,29.91,134,0.963,1.0,282,111.2,19.0,0.5
51,2,15,R4-60,35.56,200,0.925,1.0,375,143.3,19.0,0.522
51,2,15,RS2,51.33,108,0.953,1.0,215,142.1,19.0,0.585
51,2,16,R2-38,24.45,138,1.841,1.0,540,156.8,19.0,0.478
51,2,16,R1-1,23.73,107,1.86,1.0,406,139.7,19.0,0.475
51,2,16,R1-5,29.91,134,1.927,1.0,544,183.4,19.0,0.5
51,2,16,R4-60,35.56,200,1.891,1.0,842,239.6,19.0,0.522
51,2,16,RS2,51.33,108,1.937,1.0,388,258.9,19.0,0.585
51,2,17,R2-38,24.45,138,1.986,1.0,663,173.2,19.0,0.478
